CompanySymbol,Date,Close,Volume,Open,High,Low
AAPL,12/12/2024,$247.96,32777530,$246.89,$248.74,$245.68
AAPL,12/11/2024,$246.49,45205810,$247.96,$250.80,$246.2601
AAPL,12/10/2024,$247.77,36914810,$246.89,$248.21,$245.34
AAPL,12/09/2024,$246.75,44649230,$241.83,$247.24,$241.75
AAPL,12/06/2024,$242.84,36870620,$242.905,$244.63,$242.08
AAPL,12/05/2024,$243.04,40033880,$243.99,$244.54,$242.13
AAPL,12/04/2024,$243.01,44383940,$242.87,$244.11,$241.25
AAPL,12/03/2024,$242.65,38861020,$239.81,$242.76,$238.90
AAPL,12/02/2024,$239.59,48137100,$237.27,$240.79,$237.16
AAPL,11/29/2024,$237.33,28481380,$234.805,$237.81,$233.97
AAPL,11/27/2024,$234.93,33498440,$234.465,$235.69,$233.8101
AAPL,11/26/2024,$235.06,45986190,$233.33,$235.57,$233.33
AAPL,11/25/2024,$232.87,90152830,$231.46,$233.245,$229.74
AAPL,11/22/2024,$229.87,38168250,$228.06,$230.7199,$228.06
AAPL,11/21/2024,$228.52,42108330,$228.88,$230.155,$225.7103
AAPL,11/20/2024,$229.00,35169570,$228.06,$229.93,$225.89
AAPL,11/19/2024,$228.28,36211770,$226.98,$230.16,$226.66
AAPL,11/18/2024,$228.02,44686020,$225.25,$229.74,$225.17
AAPL,11/15/2024,$225.00,47923700,$226.40,$226.92,$224.27
AAPL,11/14/2024,$228.22,44923940,$225.02,$228.87,$225.00
AAPL,11/13/2024,$225.12,48566220,$224.01,$226.65,$222.76
AAPL,11/12/2024,$224.23,40398300,$224.55,$225.59,$223.355
AAPL,11/11/2024,$224.23,42005600,$225.00,$225.70,$221.50
AAPL,11/08/2024,$226.96,38328820,$227.17,$228.66,$226.405
AAPL,11/07/2024,$227.48,42137690,$224.625,$227.875,$224.57
AAPL,11/06/2024,$222.72,54561120,$222.61,$226.065,$221.19
AAPL,11/05/2024,$223.45,28111340,$221.795,$223.95,$221.14
AAPL,11/04/2024,$222.01,44944470,$220.99,$222.79,$219.71
AAPL,11/01/2024,$222.91,65276740,$220.965,$225.35,$220.27
AAPL,10/31/2024,$225.91,64370090,$229.34,$229.83,$225.37
AAPL,10/30/2024,$230.10,47070910,$232.61,$233.47,$229.55
AAPL,10/29/2024,$233.67,35417250,$233.10,$234.325,$232.32
AAPL,10/28/2024,$233.40,36087130,$233.32,$234.73,$232.55
AAPL,10/25/2024,$231.41,38802300,$229.74,$233.22,$229.57
AAPL,10/24/2024,$230.57,31109500,$229.98,$230.82,$228.41
AAPL,10/23/2024,$230.76,52286980,$234.08,$235.144,$227.76
AAPL,10/22/2024,$235.86,38846580,$233.885,$236.22,$232.60
AAPL,10/21/2024,$236.48,36254470,$234.45,$236.85,$234.45
AAPL,10/18/2024,$235.00,46431470,$236.18,$236.18,$234.01
AAPL,10/17/2024,$232.15,32993810,$233.43,$233.85,$230.52
AAPL,10/16/2024,$231.78,34082240,$231.60,$232.12,$229.84
AAPL,10/15/2024,$233.85,64751370,$233.61,$237.49,$232.37
AAPL,10/14/2024,$231.30,39882090,$228.70,$231.73,$228.60
AAPL,10/11/2024,$227.55,31759190,$229.30,$229.41,$227.34
AAPL,10/10/2024,$229.04,28183540,$227.78,$229.50,$227.17
AAPL,10/09/2024,$229.54,33591090,$225.23,$229.75,$224.83
AAPL,10/08/2024,$225.77,31855690,$224.30,$225.98,$223.25
AAPL,10/07/2024,$221.69,39505350,$224.50,$225.69,$221.33
AAPL,10/04/2024,$226.80,37345100,$227.90,$228.00,$224.13
AAPL,10/03/2024,$225.67,34044160,$225.14,$226.805,$223.32
AAPL,10/02/2024,$226.78,32880610,$225.89,$227.37,$223.02
AAPL,10/01/2024,$226.21,63285050,$229.52,$229.65,$223.74
AAPL,09/30/2024,$233.00,54793390,$230.04,$233.00,$229.65
AAPL,09/27/2024,$227.79,34025970,$228.46,$229.52,$227.30
AAPL,09/26/2024,$227.52,36636710,$227.30,$228.50,$225.41
AAPL,09/25/2024,$226.37,42308720,$224.93,$227.29,$224.02
AAPL,09/24/2024,$227.37,43556070,$228.645,$229.35,$225.73
AAPL,09/23/2024,$226.47,54146020,$227.34,$229.45,$225.81
AAPL,09/20/2024,$228.20,318679900,$229.97,$233.09,$227.62
AAPL,09/19/2024,$228.87,66781320,$224.99,$229.82,$224.63
AAPL,09/18/2024,$220.69,59894930,$217.55,$222.71,$217.54
AAPL,09/17/2024,$216.79,45519340,$215.75,$216.90,$214.50
AAPL,09/16/2024,$216.32,59357430,$216.54,$217.22,$213.92
AAPL,09/13/2024,$222.50,36766620,$223.58,$224.04,$221.91
AAPL,09/12/2024,$222.77,37498230,$222.50,$223.55,$219.82
AAPL,09/11/2024,$222.66,44587070,$221.455,$223.09,$217.89
AAPL,09/10/2024,$220.11,51591030,$218.92,$221.48,$216.73
AAPL,09/09/2024,$220.91,67179970,$220.82,$221.27,$216.71
AAPL,09/06/2024,$220.82,48423010,$223.95,$225.24,$219.77
AAPL,09/05/2024,$222.38,36615400,$221.625,$225.48,$221.52
AAPL,09/04/2024,$220.85,43840200,$221.66,$221.78,$217.48
AAPL,09/03/2024,$222.77,50190570,$228.55,$229.00,$221.17
AAPL,08/30/2024,$229.00,52990770,$230.19,$230.40,$227.48
AAPL,08/29/2024,$229.79,51906300,$230.10,$232.92,$228.88
AAPL,08/28/2024,$226.49,38052170,$227.92,$229.86,$225.68
AAPL,08/27/2024,$228.03,35934560,$225.995,$228.85,$224.89
AAPL,08/26/2024,$227.18,30602210,$226.76,$227.28,$223.8905
AAPL,08/23/2024,$226.84,38677250,$225.659,$228.22,$224.33
AAPL,08/22/2024,$224.53,43695320,$227.79,$228.34,$223.90
AAPL,08/21/2024,$226.40,34765480,$226.52,$227.98,$225.05
AAPL,08/20/2024,$226.51,30299030,$225.77,$227.17,$225.45
AAPL,08/19/2024,$225.89,40687810,$225.72,$225.99,$223.04
AAPL,08/16/2024,$226.05,44340240,$223.92,$226.8271,$223.6501
AAPL,08/15/2024,$224.72,46414010,$224.60,$225.35,$222.76
AAPL,08/14/2024,$221.72,41960570,$220.57,$223.03,$219.70
AAPL,08/13/2024,$221.27,44155330,$219.01,$221.89,$219.01
AAPL,08/12/2024,$217.53,38028090,$216.07,$219.5099,$215.60
AAPL,08/09/2024,$216.24,42201650,$212.10,$216.78,$211.97
AAPL,08/08/2024,$213.31,47161150,$213.11,$214.20,$208.83
AAPL,08/07/2024,$209.82,63516420,$206.90,$213.64,$206.39
AAPL,08/06/2024,$207.23,69660490,$205.30,$209.99,$201.07
AAPL,08/05/2024,$209.27,119548600,$199.09,$213.50,$196.00
AAPL,08/02/2024,$219.86,105568600,$219.15,$225.60,$217.71
AAPL,08/01/2024,$218.36,62501000,$224.37,$224.48,$217.02
AAPL,07/31/2024,$222.08,50036260,$221.44,$223.82,$220.63
AAPL,07/30/2024,$218.80,41643840,$219.19,$220.325,$216.12
AAPL,07/29/2024,$218.24,36311780,$216.96,$219.30,$215.75
AAPL,07/26/2024,$217.96,41601350,$218.70,$219.49,$216.01
AAPL,07/25/2024,$217.49,51391200,$218.93,$220.85,$214.62
AAPL,07/24/2024,$218.54,61777580,$224.00,$224.80,$217.13
AAPL,07/23/2024,$225.01,39960260,$224.365,$226.94,$222.68
AAPL,07/22/2024,$223.96,48201840,$227.01,$227.78,$223.09
AAPL,07/19/2024,$224.31,49151450,$224.82,$226.80,$223.275
AAPL,07/18/2024,$224.18,66034590,$230.28,$230.44,$222.27
AAPL,07/17/2024,$228.88,57345880,$229.45,$231.4599,$226.64
AAPL,07/16/2024,$234.82,43234280,$235.00,$236.27,$232.33
AAPL,07/15/2024,$234.40,62631250,$236.48,$237.23,$233.09
AAPL,07/12/2024,$230.54,53046530,$228.92,$232.64,$228.68
AAPL,07/11/2024,$227.57,64710620,$231.39,$232.39,$225.77
AAPL,07/10/2024,$232.98,62627690,$229.30,$233.08,$229.25
AAPL,07/09/2024,$228.68,48169820,$227.93,$229.40,$226.3721
AAPL,07/08/2024,$227.82,59085860,$227.09,$227.85,$223.25
AAPL,07/05/2024,$226.34,60412410,$221.65,$226.45,$221.65
AAPL,07/03/2024,$221.55,37369800,$220.00,$221.55,$219.03
AAPL,07/02/2024,$220.27,58046180,$216.15,$220.38,$215.10
AAPL,07/01/2024,$216.75,60402930,$212.09,$217.51,$211.92
AAPL,06/28/2024,$210.62,82542720,$215.77,$216.07,$210.30
AAPL,06/27/2024,$214.10,49772710,$214.69,$215.7395,$212.35
AAPL,06/26/2024,$213.25,66213190,$211.50,$214.86,$210.64
AAPL,06/25/2024,$209.07,56713870,$209.15,$211.38,$208.61
AAPL,06/24/2024,$208.14,80727010,$207.72,$212.70,$206.59
AAPL,06/21/2024,$207.49,246421400,$210.39,$211.89,$207.11
AAPL,06/20/2024,$209.68,86172450,$213.93,$214.24,$208.85
AAPL,06/18/2024,$214.29,79943250,$217.59,$218.63,$213.00
AAPL,06/17/2024,$216.67,93728300,$213.37,$218.95,$212.72
AAPL,06/14/2024,$212.49,70122750,$213.85,$215.17,$211.30
AAPL,06/13/2024,$214.24,97862730,$214.74,$216.75,$211.60
AAPL,06/12/2024,$213.07,198134300,$207.37,$220.20,$206.90
AAPL,06/11/2024,$207.15,172373300,$193.65,$207.16,$193.63
AAPL,06/10/2024,$193.12,97262080,$196.90,$197.30,$192.15
AAPL,06/07/2024,$196.89,53103910,$194.65,$196.94,$194.14
AAPL,06/06/2024,$194.48,41181750,$195.685,$196.50,$194.17
AAPL,06/05/2024,$195.87,54156790,$195.40,$196.90,$194.87
AAPL,06/04/2024,$194.35,47471450,$194.635,$195.32,$193.0342
AAPL,06/03/2024,$194.03,50080540,$192.90,$194.99,$192.52
AAPL,05/31/2024,$192.25,75158280,$191.44,$192.57,$189.91
AAPL,05/30/2024,$191.29,49947940,$190.76,$192.18,$190.63
AAPL,05/29/2024,$190.29,53068020,$189.61,$192.247,$189.51
AAPL,05/28/2024,$189.99,52280050,$191.51,$193.00,$189.10
AAPL,05/24/2024,$189.98,36326980,$188.82,$190.58,$188.0404
AAPL,05/23/2024,$186.88,51005920,$190.98,$191.00,$186.625
AAPL,05/22/2024,$190.90,34648550,$192.265,$192.8231,$190.27
AAPL,05/21/2024,$192.35,42309400,$191.09,$192.73,$190.9201
AAPL,05/20/2024,$191.04,44361280,$189.325,$191.9199,$189.01
AAPL,05/17/2024,$189.87,41282930,$189.51,$190.81,$189.18
AAPL,05/16/2024,$189.84,52845230,$190.47,$191.095,$189.6601
AAPL,05/15/2024,$189.72,70399990,$187.91,$190.65,$187.37
AAPL,05/14/2024,$187.43,52393620,$187.51,$188.30,$186.29
AAPL,05/13/2024,$186.28,72044810,$185.435,$187.10,$184.62
AAPL,05/10/2024,$183.05,50759500,$184.90,$185.09,$182.13
AAPL,05/09/2024,$184.57,48982970,$182.56,$184.66,$182.11
AAPL,05/08/2024,$182.74,45057090,$182.85,$183.07,$181.45
AAPL,05/07/2024,$182.40,77305770,$183.45,$184.90,$181.32
AAPL,05/06/2024,$181.71,78569670,$182.354,$184.20,$180.42
AAPL,05/03/2024,$183.38,163224100,$186.645,$187.00,$182.66
AAPL,05/02/2024,$173.03,94214920,$172.51,$173.415,$170.89
AAPL,05/01/2024,$169.30,50383150,$169.58,$172.705,$169.11
AAPL,04/30/2024,$170.33,65934780,$173.33,$174.99,$170.00
AAPL,04/29/2024,$173.50,68169420,$173.37,$176.03,$173.10
AAPL,04/26/2024,$169.30,44838350,$169.88,$171.34,$169.18
AAPL,04/25/2024,$169.89,50558330,$169.525,$170.61,$168.1511
AAPL,04/24/2024,$169.02,48251840,$166.54,$169.30,$166.21
AAPL,04/23/2024,$166.90,49537760,$165.35,$167.05,$164.92
AAPL,04/22/2024,$165.84,48116440,$165.515,$167.26,$164.77
AAPL,04/19/2024,$165.00,68149380,$166.21,$166.40,$164.075
AAPL,04/18/2024,$167.04,43122900,$168.03,$168.64,$166.55
AAPL,04/17/2024,$168.00,50901210,$169.61,$170.65,$168.00
AAPL,04/16/2024,$169.38,73711240,$171.75,$173.76,$168.27
AAPL,04/15/2024,$172.69,73531770,$175.36,$176.63,$172.50
AAPL,04/12/2024,$176.55,101670900,$174.26,$178.36,$174.21
AAPL,04/11/2024,$175.04,91070280,$168.34,$175.46,$168.16
AAPL,04/10/2024,$167.78,49709340,$168.80,$169.09,$167.11
AAPL,04/09/2024,$169.67,42451210,$168.70,$170.08,$168.35
AAPL,04/08/2024,$168.45,37425510,$169.03,$169.20,$168.24
AAPL,04/05/2024,$169.58,42104830,$169.59,$170.39,$168.95
AAPL,04/04/2024,$168.82,53704390,$170.29,$171.92,$168.82
AAPL,04/03/2024,$169.65,47691720,$168.79,$170.68,$168.58
AAPL,04/02/2024,$168.84,49329480,$169.08,$169.34,$168.2302
AAPL,04/01/2024,$170.03,46240500,$171.19,$171.25,$169.475
AAPL,03/28/2024,$171.48,65672690,$171.75,$172.23,$170.51
AAPL,03/27/2024,$173.31,60273270,$170.41,$173.60,$170.11
AAPL,03/26/2024,$169.71,57388450,$170.00,$171.42,$169.58
AAPL,03/25/2024,$170.85,54288330,$170.565,$171.94,$169.45
AAPL,03/22/2024,$172.28,71160140,$171.76,$173.05,$170.06
AAPL,03/21/2024,$171.37,106181300,$177.05,$177.49,$170.84
AAPL,03/20/2024,$178.67,53423100,$175.72,$178.67,$175.09
AAPL,03/19/2024,$176.08,55215240,$174.34,$176.605,$173.03
AAPL,03/18/2024,$173.72,75604180,$175.57,$177.71,$173.52
AAPL,03/15/2024,$172.62,121752700,$171.17,$172.62,$170.285
AAPL,03/14/2024,$173.00,72913510,$172.91,$174.3078,$172.05
AAPL,03/13/2024,$171.13,52488690,$172.77,$173.185,$170.76
AAPL,03/12/2024,$173.23,59825370,$173.15,$174.03,$171.01
AAPL,03/11/2024,$172.75,60139470,$172.94,$174.38,$172.05
AAPL,03/08/2024,$170.73,76267040,$169.00,$173.70,$168.94
AAPL,03/07/2024,$169.00,71765060,$169.15,$170.73,$168.49
AAPL,03/06/2024,$169.12,68587710,$171.06,$171.24,$168.68
AAPL,03/05/2024,$170.12,95132360,$170.76,$172.04,$169.62
AAPL,03/04/2024,$175.10,81510100,$176.15,$176.90,$173.79
AAPL,03/01/2024,$179.66,73563080,$179.55,$180.53,$177.38
AAPL,02/29/2024,$180.75,136682600,$181.27,$182.57,$179.53
AAPL,02/28/2024,$181.42,48953940,$182.51,$183.12,$180.13
AAPL,02/27/2024,$182.63,54318850,$181.10,$183.9225,$179.56
AAPL,02/26/2024,$181.16,40867420,$182.24,$182.76,$180.65
AAPL,02/23/2024,$182.52,45119680,$185.01,$185.04,$182.23
AAPL,02/22/2024,$184.37,52292210,$183.48,$184.955,$182.46
AAPL,02/21/2024,$182.32,41529670,$181.94,$182.8888,$180.66
AAPL,02/20/2024,$181.56,53665550,$181.79,$182.43,$180.00
AAPL,02/16/2024,$182.31,49752470,$183.42,$184.85,$181.665
AAPL,02/15/2024,$183.86,65434500,$183.55,$184.49,$181.35
AAPL,02/14/2024,$184.15,54630520,$185.32,$185.53,$182.44
AAPL,02/13/2024,$185.04,56529530,$185.77,$186.21,$183.5128
AAPL,02/12/2024,$187.15,41781930,$188.415,$188.67,$186.79
AAPL,02/09/2024,$188.85,45155220,$188.65,$189.99,$188.00
AAPL,02/08/2024,$188.32,40962050,$189.385,$189.535,$187.35
